IP;Latitude;Longitude;Model_Cam;District
10.1.41.10;;;DS-7616NI-K2-T2-C;/БМ Київ/Соцкультпобут/Святошинський/ДКЛ №5 Святошинського
10.6.19.10;50.425644;30.377072;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №127
10.6.19.10;50.425844;30.377372;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №127
10.6.20.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №134
10.6.20.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №134
10.6.21.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №139
10.6.21.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №139
10.6.22.10;50.424441;30.378627;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №145
10.6.22.10;50.424641;30.378927;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №145
10.6.23.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №156
10.6.23.10;50.4304;30.344241;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №156
10.6.24.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №199
10.6.24.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №199
10.6.25.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №200
10.6.25.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №200
10.6.25.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №200
10.6.25.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №200
10.8.43.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №203
10.8.43.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №203
10.8.43.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №203
10.8.43.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №203
10.6.27.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №214
10.6.27.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №214
10.6.28.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №218
10.6.28.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №218
10.6.29.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №219
10.6.29.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №219
10.6.30.10;50.427928;30.3706;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №249
10.6.30.10;50.42774;30.370686;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №249
10.6.32.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №257
10.6.32.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №257
10.6.35.10;50.428461;30.367982;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №284 Обрій
10.6.35.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №284 Обрій
10.6.12.10;50.466244;30.349296;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №33
10.6.12.10;50.466444;30.349596;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №33
10.6.36.10;50.428499;30.389808;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №390
10.6.36.10;50.428546;30.390088;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №390
10.6.37.10;50.463494;30.359714;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №463
10.6.37.10;50.463694;30.360014;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №463
10.6.39.10;50.457708;30.369831;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №472
10.6.39.10;50.457538;30.3699;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №472
10.6.40.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №516
10.6.40.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №516
10.6.41.10;50.457433;30.342127;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №532
10.6.41.10;50.457381;30.34229;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №532
10.6.41.10;50.457347;30.34199;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №532
10.6.42.10;50.429202;30.394975;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №547
10.6.42.10;50.429402;30.395275;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №547
10.6.43.10;50.434456;30.37741;Не вказана;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №560
10.6.43.10;50.434656;30.37771;Не вказана;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №560
10.6.45.10;50.471615;30.335635;Не вказана;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №567
10.6.45.10;50.471815;30.335935;Не вказана;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №567
10.6.46.10;50.427278;30.388227;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №571
10.6.46.10;50.427478;30.388527;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №571
10.6.47.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №587
10.6.47.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №587
10.6.13.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №60
10.6.13.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №60
10.8.47.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №601
10.8.47.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №601
10.8.47.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №601
10.8.47.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №601
10.6.50.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №615
10.6.50.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №615
10.6.51.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №669
10.6.51.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №669
10.6.52.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №674
10.6.52.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №674
10.6.53.10;50.411828;30.40529;Не вказана;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №681
10.6.53.10;50.412028;30.40559;Не вказана;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №681
10.6.54.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №682
10.6.54.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №682
10.6.55.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №693
10.6.55.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №693
10.6.55.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №693
10.6.55.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №693
10.6.57.10;50.456969;30.396602;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №735
10.6.57.10;50.457169;30.396902;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №735
10.6.58.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №747
10.6.58.10;;;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №747
10.6.59.10;50.414906;30.390827;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №785
10.6.59.10;50.415106;30.391127;DS-7604NI-K1-HDD1;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №785
10.8.50.10;50.410207;30.406965;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №814
10.8.50.10;50.410407;30.407265;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №814
10.8.50.10;50.409807;30.406365;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №814
10.8.50.10;50.410007;30.406665;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №814
10.6.63.12;;;Не вказана;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №819
10.8.51.11;;;Не вказана;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №819
10.6.18.11;50.43029;30.373144;IPC6224-IR;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №95
10.6.18.12;50.430112;30.373268;IPC6324-MIR;/БМ Київ/Соцкультпобут/Святошинський/ДНЗ №95
10.6.64.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №13
10.6.64.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №13
10.6.73.11;50.422157;30.375595;DS-2CD2T25FHWD-I8;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №131 спец. школа
10.6.73.12;50.422157;30.375595;IPC6324-MIR;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №131 спец. школа
10.6.74.10;50.452707;30.356169;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №140
10.6.74.10;50.452762;30.356168;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №140
10.6.76.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №162
10.6.76.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №162
10.6.77.10;50.461863;30.371894;DS-7616NI-K2-T2-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №185 спец. школа
10.6.77.10;50.461463;30.371294;DS-7616NI-K2-T2-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №185 спец. школа
10.6.77.10;50.461663;30.371594;DS-7616NI-K2-T2-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №185 спец. школа
10.6.78.11;;;DS-2CD2T25FHWD-I8;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №196 спец. школа
10.6.78.10;50.416953;30.378654;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №196 спец. школа
10.6.78.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №196 спец. школа
10.6.79.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №197 спец. школа
10.6.79.10;;;DS-7608NI-K2-T1-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №197 спец. школа
10.6.80.10;50.429933;30.368578;DS-7616NI-K2-T2-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №198 ліцей
10.6.80.10;50.430133;30.368878;DS-7616NI-K2-T2-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №198 ліцей
10.6.80.10;50.430333;30.369178;DS-7616NI-K2-T2-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №198 ліцей
10.6.80.10;50.430533;30.369478;DS-7616NI-K2-T2-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №198 ліцей
10.6.81.10;;;DS-7616NI-K2-T2-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №200 спец. школа
10.6.81.10;;;DS-7616NI-K2-T2-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №200 спец. школа
10.6.81.10;;;DS-7616NI-K2-T2-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №200 спец. школа
10.6.81.10;;;DS-7616NI-K2-T2-C;/БМ Київ/Соцкультпобут/Святошинський/ЗНЗ №200 спец. школа
